epoch,epoch time(min),stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_u/mean,stats_u/std,test/discount_return,test/distance,test/distance_std,test/episode,test/mean_Q,test/return,test/success_rate,train/discount_return,train/distance,train/distance_std,train/episode,train/return,train/success_rate
0,0.0580834706624349,-0.078605056,2.842092,0.03445574,2.756534,0.0,1.0,1.837630322350216,2.6558704,1.3147732,100.0,0.41852438,3.28,0.11,nan,nan,nan,0.0,nan,nan
